,Date,Price,Open,High,Low,Vol.,Change %
24,"Nov 27, 2023","9,790.00","9,790.00","9,990.00","9,590.00",,0.00%
25,"Nov 24, 2023","9,790.00","9,790.00","9,990.00","9,590.00",,0.00%
26,"Nov 23, 2023","9,790.00","9,790.00","9,990.00","9,590.00",,-0.10%
27,"Nov 22, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
28,"Nov 21, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
29,"Nov 20, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
30,"Nov 17, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
31,"Nov 16, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
32,"Nov 15, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
33,"Nov 14, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
34,"Nov 13, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
35,"Nov 10, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
36,"Nov 09, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
37,"Nov 08, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
38,"Nov 07, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
39,"Nov 06, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
40,"Nov 03, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
41,"Nov 02, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
42,"Nov 01, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
43,"Oct 31, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
44,"Oct 30, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
45,"Oct 27, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
46,"Oct 26, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
47,"Oct 25, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
48,"Oct 24, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
49,"Oct 23, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
50,"Oct 20, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
51,"Oct 19, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
52,"Oct 18, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
53,"Oct 17, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.00%
54,"Oct 16, 2023","9,800.00","9,800.00","10,000.00","9,600.00",,0.51%
55,"Oct 13, 2023","9,750.00","9,750.00","9,950.00","9,550.00",,0.00%
56,"Oct 12, 2023","9,750.00","9,750.00","9,950.00","9,550.00",,0.00%
57,"Oct 11, 2023","9,750.00","9,750.00","9,950.00","9,550.00",,0.52%
58,"Oct 10, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
59,"Oct 09, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
60,"Sep 27, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
61,"Sep 26, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
62,"Sep 25, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
63,"Sep 22, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
64,"Sep 21, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
65,"Sep 20, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
66,"Sep 19, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
67,"Sep 18, 2023","9,700.00","9,700.00","9,900.00","9,500.00",,0.00%
